Effective Radius [µm], Depth [m], IWC [g/m³], LW RF [W/m²]
1.070426e+01,2.176575e+02,1.423105e-03,4.912200e+00
9.799801e+00,1.965820e+02,1.209062e-03,4.138200e+00
8.797090e+00,1.699620e+02,1.011593e-03,3.350600e+00
7.631115e+00,1.345458e+02,8.341310e-04,2.494300e+00
5.898371e+00,7.931558e+01,6.533985e-04,1.473500e+00
6.394850e+00,8.954396e+01,6.472147e-04,1.554300e+00
8.273442e+00,1.518965e+02,8.262368e-04,2.607400e+00
9.537560e+00,1.918799e+02,1.002019e-03,3.462600e+00
1.062467e+01,2.219328e+02,1.197619e-03,4.263100e+00
1.160526e+01,2.457262e+02,1.409637e-03,5.029400e+00
1.249561e+01,2.649518e+02,1.631921e-03,5.695500e+00
1.329477e+01,2.805503e+02,1.856203e-03,6.445300e+00
1.399515e+01,2.931014e+02,2.072568e-03,7.086200e+00
1.458677e+01,3.029840e+02,2.270135e-03,7.633500e+00
1.505946e+01,3.104530e+02,2.437958e-03,8.063700e+00
1.540421e+01,3.156799e+02,2.566049e-03,8.470500e+00
1.561401e+01,3.187749e+02,2.646383e-03,8.706500e+00
1.568444e+01,3.197999e+02,2.673761e-03,8.786400e+00
1.561401e+01,3.187749e+02,2.646383e-03,8.706500e+00
1.540421e+01,3.156799e+02,2.566049e-03,8.470500e+00
1.505946e+01,3.104530e+02,2.437958e-03,8.063700e+00
1.458677e+01,3.029840e+02,2.270135e-03,7.633500e+00
1.399515e+01,2.931014e+02,2.072568e-03,7.086200e+00
1.329477e+01,2.805503e+02,1.856203e-03,6.445300e+00
1.249561e+01,2.649518e+02,1.631921e-03,5.695500e+00
1.160526e+01,2.457262e+02,1.409637e-03,5.029400e+00
1.062467e+01,2.219328e+02,1.197619e-03,4.263100e+00
9.537560e+00,1.918799e+02,1.002019e-03,3.462600e+00
8.273442e+00,1.518965e+02,8.262368e-04,2.607400e+00
6.394850e+00,8.954396e+01,6.472147e-04,1.554300e+00
6.922769e+00,1.011975e+02,6.404558e-04,1.608300e+00
8.956446e+00,1.716649e+02,8.176082e-04,2.718600e+00
1.032492e+01,2.168519e+02,9.915549e-04,3.569700e+00
1.150178e+01,2.508160e+02,1.185112e-03,4.380400e+00
1.256332e+01,2.777059e+02,1.394916e-03,5.102000e+00
1.352717e+01,2.994336e+02,1.614878e-03,5.885000e+00
1.439230e+01,3.170622e+02,1.836818e-03,6.604300e+00
1.515051e+01,3.312467e+02,2.050924e-03,7.241700e+00
1.579097e+01,3.424155e+02,2.246427e-03,7.885300e+00
1.630268e+01,3.508566e+02,2.412498e-03,8.420100e+00
1.667588e+01,3.567637e+02,2.539251e-03,8.806300e+00
1.690300e+01,3.602614e+02,2.618746e-03,9.029700e+00
1.697925e+01,3.614198e+02,2.645838e-03,9.104900e+00
1.690300e+01,3.602614e+02,2.618746e-03,9.029700e+00
1.667588e+01,3.567637e+02,2.539251e-03,8.806300e+00
1.630268e+01,3.508566e+02,2.412498e-03,8.420100e+00
1.579097e+01,3.424155e+02,2.246427e-03,7.885300e+00
1.515051e+01,3.312467e+02,2.050924e-03,7.241700e+00
1.439230e+01,3.170622e+02,1.836818e-03,6.604300e+00
1.352717e+01,2.994336e+02,1.614878e-03,5.885000e+00
1.256332e+01,2.777059e+02,1.394916e-03,5.102000e+00
1.150178e+01,2.508160e+02,1.185112e-03,4.380400e+00
1.032492e+01,2.168519e+02,9.915549e-04,3.569700e+00
8.956446e+00,1.716649e+02,8.176082e-04,2.718600e+00
6.922769e+00,1.011975e+02,6.404558e-04,1.608300e+00
7.483683e+00,1.144756e+02,6.327377e-04,1.659300e+00
9.682138e+00,1.941890e+02,8.077552e-04,2.800600e+00
1.116149e+01,2.453049e+02,9.796057e-04,3.677500e+00
1.243370e+01,2.837254e+02,1.170830e-03,4.447200e+00
1.358126e+01,3.141436e+02,1.378106e-03,5.273200e+00
1.462320e+01,3.387222e+02,1.595417e-03,6.041800e+00
1.555844e+01,3.586638e+02,1.814683e-03,6.813700e+00
1.637807e+01,3.747095e+02,2.026208e-03,7.560300e+00
1.707042e+01,3.873437e+02,2.219356e-03,8.186200e+00
1.762360e+01,3.968923e+02,2.383425e-03,8.698800e+00
1.802704e+01,4.035744e+02,2.508650e-03,9.056400e+00
1.827256e+01,4.075312e+02,2.587188e-03,9.268500e+00
1.835499e+01,4.088415e+02,2.613953e-03,9.333000e+00
1.827256e+01,4.075312e+02,2.587188e-03,9.268500e+00
1.802704e+01,4.035744e+02,2.508650e-03,9.056400e+00
1.762360e+01,3.968923e+02,2.383425e-03,8.698800e+00
1.707042e+01,3.873437e+02,2.219356e-03,8.186200e+00
1.637807e+01,3.747095e+02,2.026208e-03,7.560300e+00
1.555844e+01,3.586638e+02,1.814683e-03,6.813700e+00
1.462320e+01,3.387222e+02,1.595417e-03,6.041800e+00
1.358126e+01,3.141436e+02,1.378106e-03,5.273200e+00
1.243370e+01,2.837254e+02,1.170830e-03,4.447200e+00
1.116149e+01,2.453049e+02,9.796057e-04,3.677500e+00
9.682138e+00,1.941890e+02,8.077552e-04,2.800600e+00
7.483683e+00,1.144756e+02,6.327377e-04,1.659300e+00
8.079242e+00,1.295896e+02,6.238692e-04,1.752200e+00
1.045265e+01,2.198274e+02,7.964337e-04,2.896700e+00
1.204974e+01,2.776921e+02,9.658755e-04,3.761100e+00
1.342319e+01,3.211852e+02,1.154420e-03,4.592500e+00
1.466207e+01,3.556194e+02,1.358790e-03,5.408200e+00
1.578693e+01,3.834431e+02,1.573056e-03,6.244400e+00
1.679659e+01,4.060175e+02,1.789248e-03,7.077500e+00
1.768145e+01,4.241817e+02,1.997808e-03,7.797500e+00
1.842890e+01,4.384839e+02,2.188249e-03,8.369800e+00
1.902610e+01,4.492933e+02,2.350019e-03,8.822200e+00
1.946165e+01,4.568577e+02,2.473489e-03,9.147900e+00
1.972671e+01,4.613368e+02,2.550925e-03,9.328600e+00
1.981569e+01,4.628202e+02,2.577316e-03,9.400400e+00
1.972671e+01,4.613368e+02,2.550925e-03,9.328600e+00
1.946165e+01,4.568577e+02,2.473489e-03,9.147900e+00
1.902610e+01,4.492933e+02,2.350019e-03,8.822200e+00
1.842890e+01,4.384839e+02,2.188249e-03,8.369800e+00
1.768145e+01,4.241817e+02,1.997808e-03,7.797500e+00
1.679659e+01,4.060175e+02,1.789248e-03,7.077500e+00
1.578693e+01,3.834431e+02,1.573056e-03,6.244400e+00
1.466207e+01,3.556194e+02,1.358790e-03,5.408200e+00
1.342319e+01,3.211852e+02,1.154420e-03,4.592500e+00
1.204974e+01,2.776921e+02,9.658755e-04,3.761100e+00
1.045265e+01,2.198274e+02,7.964337e-04,2.896700e+00
8.079242e+00,1.295896e+02,6.238692e-04,1.752200e+00
8.712401e+00,1.467628e+02,6.140522e-04,1.825000e+00
1.127181e+01,2.489588e+02,7.839011e-04,2.982600e+00
1.299406e+01,3.144917e+02,9.506766e-04,3.844100e+00
1.447515e+01,3.637485e+02,1.136254e-03,4.717200e+00
1.581111e+01,4.027459e+02,1.337408e-03,5.600300e+00
1.702413e+01,4.342567e+02,1.548302e-03,6.483800e+00
1.811291e+01,4.598227e+02,1.761093e-03,7.268600e+00
1.906712e+01,4.803940e+02,1.966371e-03,7.907200e+00
1.987315e+01,4.965916e+02,2.153815e-03,8.438800e+00
2.051715e+01,5.088333e+02,2.313039e-03,8.926200e+00
2.098683e+01,5.174002e+02,2.434566e-03,9.289000e+00
2.127266e+01,5.224728e+02,2.510784e-03,9.512400e+00
2.136862e+01,5.241528e+02,2.536759e-03,9.592700e+00
2.127266e+01,5.224728e+02,2.510784e-03,9.512400e+00
2.098683e+01,5.174002e+02,2.434566e-03,9.289000e+00
2.051715e+01,5.088333e+02,2.313039e-03,8.926200e+00
1.987315e+01,4.965916e+02,2.153815e-03,8.438800e+00
1.906712e+01,4.803940e+02,1.966371e-03,7.907200e+00
1.811291e+01,4.598227e+02,1.761093e-03,7.268600e+00
1.702413e+01,4.342567e+02,1.548302e-03,6.483800e+00
1.581111e+01,4.027459e+02,1.337408e-03,5.600300e+00
1.447515e+01,3.637485e+02,1.136254e-03,4.717200e+00
1.299406e+01,3.144917e+02,9.506766e-04,3.844100e+00
1.127181e+01,2.489588e+02,7.839011e-04,2.982600e+00
8.712401e+00,1.467628e+02,6.140522e-04,1.825000e+00
9.384827e+00,1.662436e+02,6.031599e-04,1.882900e+00
1.214177e+01,2.820048e+02,7.699958e-04,3.037200e+00
1.399694e+01,3.562363e+02,9.338129e-04,3.962400e+00
1.559234e+01,4.120313e+02,1.116098e-03,4.860100e+00
1.703142e+01,4.562051e+02,1.313685e-03,5.801300e+00
1.833805e+01,4.918986e+02,1.520838e-03,6.636300e+00
1.951087e+01,5.208582e+02,1.729853e-03,7.336700e+00
2.053873e+01,5.441600e+02,1.931490e-03,7.994500e+00
2.140696e+01,5.625076e+02,2.115609e-03,8.617800e+00
2.210066e+01,5.763743e+02,2.272009e-03,9.087600e+00
2.260660e+01,5.860783e+02,2.391380e-03,9.445200e+00
2.291449e+01,5.918243e+02,2.466246e-03,9.683500e+00
2.301786e+01,5.937272e+02,2.491761e-03,9.763100e+00
2.291449e+01,5.918243e+02,2.466246e-03,9.683500e+00
2.260660e+01,5.860783e+02,2.391380e-03,9.445200e+00
2.210066e+01,5.763743e+02,2.272009e-03,9.087600e+00
2.140696e+01,5.625076e+02,2.115609e-03,8.617800e+00
2.053873e+01,5.441600e+02,1.931490e-03,7.994500e+00
1.951087e+01,5.208582e+02,1.729853e-03,7.336700e+00
1.833805e+01,4.918986e+02,1.520838e-03,6.636300e+00
1.703142e+01,4.562051e+02,1.313685e-03,5.801300e+00
1.559234e+01,4.120313e+02,1.116098e-03,4.860100e+00
1.399694e+01,3.562363e+02,9.338129e-04,3.962400e+00
1.214177e+01,2.820048e+02,7.699958e-04,3.037200e+00
9.384827e+00,1.662436e+02,6.031599e-04,1.882900e+00
1.009323e+01,1.882731e+02,5.903720e-04,1.931200e+00
1.305827e+01,3.193741e+02,7.536706e-04,3.105800e+00
1.505348e+01,4.034423e+02,9.140146e-04,4.034800e+00
1.676930e+01,4.666308e+02,1.092435e-03,5.040300e+00
1.831701e+01,5.166582e+02,1.285832e-03,5.927900e+00
1.972227e+01,5.570816e+02,1.488593e-03,6.670200e+00
2.098362e+01,5.898787e+02,1.693178e-03,7.440400e+00
2.208906e+01,6.162683e+02,1.890540e-03,8.128800e+00
2.302283e+01,6.370472e+02,2.070755e-03,8.740100e+00
2.376890e+01,6.527514e+02,2.223838e-03,9.248400e+00
2.431302e+01,6.637412e+02,2.340679e-03,9.610900e+00
2.464415e+01,6.702487e+02,2.413958e-03,9.822100e+00
2.475532e+01,6.724038e+02,2.438931e-03,9.892600e+00
2.464415e+01,6.702487e+02,2.413958e-03,9.822100e+00
2.431302e+01,6.637412e+02,2.340679e-03,9.610900e+00
2.376890e+01,6.527514e+02,2.223838e-03,9.248400e+00
2.302283e+01,6.370472e+02,2.070755e-03,8.740100e+00
2.208906e+01,6.162683e+02,1.890540e-03,8.128800e+00
2.098362e+01,5.898787e+02,1.693178e-03,7.440400e+00
1.972227e+01,5.570816e+02,1.488593e-03,6.670200e+00
1.831701e+01,5.166582e+02,1.285832e-03,5.927900e+00
1.676930e+01,4.666308e+02,1.092435e-03,5.040300e+00
1.505348e+01,4.034423e+02,9.140146e-04,4.034800e+00
1.305827e+01,3.193741e+02,7.536706e-04,3.105800e+00
1.009323e+01,1.882731e+02,5.903720e-04,1.931200e+00
1.084126e+01,2.130889e+02,5.763650e-04,1.990000e+00
1.402605e+01,3.614700e+02,7.357890e-04,3.184400e+00
1.616912e+01,4.566190e+02,8.923285e-04,4.195300e+00
1.801211e+01,5.281362e+02,1.066516e-03,5.150400e+00
1.967452e+01,5.847576e+02,1.255325e-03,5.950800e+00
2.118393e+01,6.305091e+02,1.453275e-03,6.777200e+00
2.253876e+01,6.676291e+02,1.653005e-03,7.532500e+00
2.372613e+01,6.974970e+02,1.845684e-03,8.247600e+00
2.472910e+01,7.210147e+02,2.021623e-03,8.849600e+00
2.553046e+01,7.387889e+02,2.171075e-03,9.355900e+00
2.611491e+01,7.512273e+02,2.285143e-03,9.728300e+00
2.647058e+01,7.585924e+02,2.356683e-03,9.962800e+00
2.658999e+01,7.610316e+02,2.381065e-03,1.003380e+01
2.647058e+01,7.585924e+02,2.356683e-03,9.962800e+00
2.611491e+01,7.512273e+02,2.285143e-03,9.728300e+00
2.553046e+01,7.387889e+02,2.171075e-03,9.355900e+00
2.472910e+01,7.210147e+02,2.021623e-03,8.849600e+00
2.372613e+01,6.974970e+02,1.845684e-03,8.247600e+00
2.253876e+01,6.676291e+02,1.653005e-03,7.532500e+00
2.118393e+01,6.305091e+02,1.453275e-03,6.777200e+00
1.967452e+01,5.847576e+02,1.255325e-03,5.950800e+00
1.801211e+01,5.281362e+02,1.066516e-03,5.150400e+00
1.616912e+01,4.566190e+02,8.923285e-04,4.195300e+00
1.402605e+01,3.614700e+02,7.357890e-04,3.184400e+00
1.084126e+01,2.130889e+02,5.763650e-04,1.990000e+00
1.162090e+01,2.409358e+02,5.599741e-04,2.025100e+00
1.503472e+01,4.087076e+02,7.148642e-04,3.231200e+00
1.733191e+01,5.162909e+02,8.669520e-04,4.300600e+00
1.930743e+01,5.971542e+02,1.036186e-03,5.171900e+00
2.108939e+01,6.611750e+02,1.219625e-03,6.012600e+00
2.270735e+01,7.129053e+02,1.411945e-03,6.833400e+00
2.415961e+01,7.548762e+02,1.605996e-03,7.623800e+00
2.543236e+01,7.886474e+02,1.793195e-03,8.322900e+00
2.650747e+01,8.152384e+02,1.964131e-03,8.938700e+00
2.736645e+01,8.353353e+02,2.109333e-03,9.421900e+00
2.799293e+01,8.493992e+02,2.220157e-03,9.799700e+00
2.837418e+01,8.577269e+02,2.289662e-03,1.004050e+01
2.850218e+01,8.604848e+02,2.313350e-03,1.011100e+01
2.837418e+01,8.577269e+02,2.289662e-03,1.004050e+01
2.799293e+01,8.493992e+02,2.220157e-03,9.799700e+00
2.736645e+01,8.353353e+02,2.109333e-03,9.421900e+00
2.650747e+01,8.152384e+02,1.964131e-03,8.938700e+00
2.543236e+01,7.886474e+02,1.793195e-03,8.322900e+00
2.415961e+01,7.548762e+02,1.605996e-03,7.623800e+00
2.270735e+01,7.129053e+02,1.411945e-03,6.833400e+00
2.108939e+01,6.611750e+02,1.219625e-03,6.012600e+00
1.930743e+01,5.971542e+02,1.036186e-03,5.171900e+00
1.733191e+01,5.162909e+02,8.669520e-04,4.300600e+00
1.503472e+01,4.087076e+02,7.148642e-04,3.231200e+00
1.162090e+01,2.409358e+02,5.599741e-04,2.025100e+00
1.243224e+01,2.720047e+02,5.417652e-04,2.031600e+00
1.608441e+01,4.614110e+02,6.916183e-04,3.323700e+00
1.854198e+01,5.828673e+02,8.387605e-04,4.339000e+00
2.065544e+01,6.741580e+02,1.002491e-03,5.183500e+00
2.256181e+01,7.464343e+02,1.179965e-03,6.041000e+00
2.429273e+01,8.048354e+02,1.366032e-03,6.888500e+00
2.584638e+01,8.522185e+02,1.553772e-03,7.662000e+00
2.720799e+01,8.903445e+02,1.734884e-03,8.356700e+00
2.835816e+01,9.203645e+02,1.900261e-03,8.976600e+00
2.927712e+01,9.430529e+02,2.040741e-03,9.478500e+00
2.994734e+01,9.589304e+02,2.147962e-03,9.836100e+00
3.035520e+01,9.683319e+02,2.215207e-03,1.007540e+01
3.049214e+01,9.714455e+02,2.238125e-03,1.015720e+01
3.035520e+01,9.683319e+02,2.215207e-03,1.007540e+01
2.994734e+01,9.589304e+02,2.147962e-03,9.836100e+00
2.927712e+01,9.430529e+02,2.040741e-03,9.478500e+00
2.835816e+01,9.203645e+02,1.900261e-03,8.976600e+00
2.720799e+01,8.903445e+02,1.734884e-03,8.356700e+00
2.584638e+01,8.522185e+02,1.553772e-03,7.662000e+00
2.429273e+01,8.048354e+02,1.366032e-03,6.888500e+00
2.256181e+01,7.464343e+02,1.179965e-03,6.041000e+00
2.065544e+01,6.741580e+02,1.002491e-03,5.183500e+00
1.854198e+01,5.828673e+02,8.387605e-04,4.339000e+00
1.608441e+01,4.614110e+02,6.916183e-04,3.323700e+00
1.243224e+01,2.720047e+02,5.417652e-04,2.031600e+00
1.314879e+01,3.064448e+02,5.075156e-04,2.024500e+00
1.701145e+01,5.198329e+02,6.478950e-04,3.327700e+00
1.961067e+01,6.566674e+02,7.857350e-04,4.244600e+00
2.184594e+01,7.595169e+02,9.391147e-04,5.123400e+00
2.386218e+01,8.409446e+02,1.105369e-03,5.975600e+00
2.569286e+01,9.067401e+02,1.279673e-03,6.784400e+00
2.733606e+01,9.601227e+02,1.455544e-03,7.533300e+00
2.877615e+01,1.003076e+03,1.625207e-03,8.236100e+00
2.999261e+01,1.036897e+03,1.780129e-03,8.820500e+00
3.096453e+01,1.062458e+03,1.911728e-03,9.342600e+00
3.167338e+01,1.080346e+03,2.012170e-03,9.724400e+00
3.210476e+01,1.090938e+03,2.075164e-03,9.956900e+00
3.224958e+01,1.094446e+03,2.096633e-03,1.002960e+01
3.210476e+01,1.090938e+03,2.075164e-03,9.956900e+00
3.167338e+01,1.080346e+03,2.012170e-03,9.724400e+00
3.096453e+01,1.062458e+03,1.911728e-03,9.342600e+00
2.999261e+01,1.036897e+03,1.780129e-03,8.820500e+00
2.877615e+01,1.003076e+03,1.625207e-03,8.236100e+00
2.733606e+01,9.601227e+02,1.455544e-03,7.533300e+00
2.569286e+01,9.067401e+02,1.279673e-03,6.784400e+00
2.386218e+01,8.409446e+02,1.105369e-03,5.975600e+00
2.184594e+01,7.595169e+02,9.391147e-04,5.123400e+00
1.961067e+01,6.566674e+02,7.857350e-04,4.244600e+00
1.701145e+01,5.198329e+02,6.478950e-04,3.327700e+00
1.314879e+01,3.064448e+02,5.075156e-04,2.024500e+00
1.095983e+01,3.101956e+02,2.613194e-04,1.287500e+00
1.417945e+01,5.261955e+02,3.336007e-04,2.070400e+00
1.634596e+01,6.647049e+02,4.045744e-04,2.733900e+00
1.820911e+01,7.688132e+02,4.835496e-04,3.354000e+00
1.988970e+01,8.512376e+02,5.691538e-04,3.864700e+00
2.141562e+01,9.178384e+02,6.589027e-04,4.418900e+00
2.278526e+01,9.718744e+02,7.494587e-04,4.920100e+00
2.398561e+01,1.015353e+03,8.368180e-04,5.388900e+00
2.499956e+01,1.049588e+03,9.165873e-04,5.779200e+00
2.580968e+01,1.075462e+03,9.843474e-04,6.116900e+00
2.640052e+01,1.093569e+03,1.036065e-03,6.367600e+00
2.676008e+01,1.104291e+03,1.068501e-03,6.512200e+00
2.688080e+01,1.107841e+03,1.079555e-03,6.563900e+00
2.676008e+01,1.104291e+03,1.068501e-03,6.512200e+00
2.640052e+01,1.093569e+03,1.036065e-03,6.367600e+00
2.580968e+01,1.075462e+03,9.843474e-04,6.116900e+00
2.499956e+01,1.049588e+03,9.165873e-04,5.779200e+00
2.398561e+01,1.015353e+03,8.368180e-04,5.388900e+00
2.278526e+01,9.718744e+02,7.494587e-04,4.920100e+00
2.141562e+01,9.178384e+02,6.589027e-04,4.418900e+00
1.988970e+01,8.512376e+02,5.691538e-04,3.864700e+00
1.820911e+01,7.688132e+02,4.835496e-04,3.354000e+00
1.634596e+01,6.647049e+02,4.045744e-04,2.733900e+00
1.417945e+01,5.261955e+02,3.336007e-04,2.070400e+00
1.095983e+01,3.101956e+02,2.613194e-04,1.287500e+00
8.764541e+00,2.873405e+02,1.311375e-04,7.416000e-01
1.133927e+01,4.874256e+02,1.674105e-04,1.227100e+00
1.307182e+01,6.157296e+02,2.030272e-04,1.592900e+00
1.456177e+01,7.121672e+02,2.426593e-04,1.952500e+00
1.590573e+01,7.885186e+02,2.856180e-04,2.331700e+00
1.712601e+01,8.502123e+02,3.306566e-04,2.706300e+00
1.822131e+01,9.002669e+02,3.761003e-04,3.033600e+00
1.918123e+01,9.405424e+02,4.199397e-04,3.308300e+00
1.999208e+01,9.722550e+02,4.599703e-04,3.524300e+00
2.063993e+01,9.962226e+02,4.939743e-04,3.742400e+00
2.111242e+01,1.012995e+03,5.199278e-04,3.901800e+00
2.139996e+01,1.022927e+03,5.362049e-04,3.997800e+00
2.149650e+01,1.026216e+03,5.417522e-04,4.029000e+00
2.139996e+01,1.022927e+03,5.362049e-04,3.997800e+00
2.111242e+01,1.012995e+03,5.199278e-04,3.901800e+00
2.063993e+01,9.962226e+02,4.939743e-04,3.742400e+00
1.999208e+01,9.722550e+02,4.599703e-04,3.524300e+00
1.918123e+01,9.405424e+02,4.199397e-04,3.308300e+00
1.822131e+01,9.002669e+02,3.761003e-04,3.033600e+00
1.712601e+01,8.502123e+02,3.306566e-04,2.706300e+00
1.590573e+01,7.885186e+02,2.856180e-04,2.331700e+00
1.456177e+01,7.121672e+02,2.426593e-04,1.952500e+00
1.307182e+01,6.157296e+02,2.030272e-04,1.592900e+00
1.133927e+01,4.874256e+02,1.674105e-04,1.227100e+00
8.764541e+00,2.873405e+02,1.311375e-04,7.416000e-01
5.483068e+00,2.665997e+02,3.170923e-05,2.377000e-01
7.093810e+00,4.522423e+02,4.048011e-05,4.174000e-01
8.177689e+00,5.712851e+02,4.909229e-05,5.657000e-01
9.109799e+00,6.607618e+02,5.867538e-05,7.107000e-01
9.950579e+00,7.316019e+02,6.906286e-05,8.457000e-01
1.071398e+01,7.888425e+02,7.995327e-05,9.835000e-01
1.139919e+01,8.352841e+02,9.094162e-05,1.108500e+00
1.199972e+01,8.726524e+02,1.015421e-04,1.217800e+00
1.250698e+01,9.020759e+02,1.112215e-04,1.306500e+00
1.291228e+01,9.243135e+02,1.194438e-04,1.395100e+00
1.320787e+01,9.398755e+02,1.257193e-04,1.460900e+00
1.338775e+01,9.490901e+02,1.296552e-04,1.500400e+00
1.344814e+01,9.521419e+02,1.309965e-04,1.513800e+00
1.338775e+01,9.490901e+02,1.296552e-04,1.500400e+00
1.320787e+01,9.398755e+02,1.257193e-04,1.460900e+00
1.291228e+01,9.243135e+02,1.194438e-04,1.395100e+00
1.250698e+01,9.020759e+02,1.112215e-04,1.306500e+00
1.199972e+01,8.726524e+02,1.015421e-04,1.217800e+00
1.139919e+01,8.352841e+02,9.094162e-05,1.108500e+00
1.071398e+01,7.888425e+02,7.995327e-05,9.835000e-01
9.950579e+00,7.316019e+02,6.906286e-05,8.457000e-01
9.109799e+00,6.607618e+02,5.867538e-05,7.107000e-01
8.177689e+00,5.712851e+02,4.909229e-05,5.657000e-01
7.093810e+00,4.522423e+02,4.048011e-05,4.174000e-01
5.483068e+00,2.665997e+02,3.170923e-05,2.377000e-01
4.669468e-01,2.570460e+02,1.949514e-08,4.700000e-03
6.041202e-01,4.360360e+02,2.488757e-08,4.900000e-03
6.964251e-01,5.508128e+02,3.018242e-08,4.700000e-03
7.758051e-01,6.370830e+02,3.607420e-08,4.400000e-03
8.474072e-01,7.053845e+02,4.246053e-08,4.300000e-03
9.124194e-01,7.605739e+02,4.915606e-08,5.600000e-03
9.707737e-01,8.053512e+02,5.591181e-08,6.500000e-03
1.021915e+00,8.413804e+02,6.242906e-08,7.200000e-03
1.065115e+00,8.697495e+02,6.838009e-08,7.700000e-03
1.099630e+00,8.911902e+02,7.343520e-08,8.200000e-03
1.124803e+00,9.061945e+02,7.729349e-08,8.500000e-03
1.140122e+00,9.150789e+02,7.971328e-08,8.600000e-03
1.145266e+00,9.180213e+02,8.053796e-08,8.700000e-03
1.140122e+00,9.150789e+02,7.971328e-08,8.600000e-03
1.124803e+00,9.061945e+02,7.729349e-08,8.500000e-03
1.099630e+00,8.911902e+02,7.343520e-08,8.200000e-03
1.065115e+00,8.697495e+02,6.838009e-08,7.700000e-03
1.021915e+00,8.413804e+02,6.242906e-08,7.200000e-03
9.707737e-01,8.053512e+02,5.591181e-08,6.500000e-03
9.124194e-01,7.605739e+02,4.915606e-08,5.600000e-03
8.474072e-01,7.053845e+02,4.246053e-08,4.300000e-03
7.758051e-01,6.370830e+02,3.607420e-08,4.400000e-03
6.964251e-01,5.508128e+02,3.018242e-08,4.700000e-03
6.041202e-01,4.360360e+02,2.488757e-08,4.900000e-03
4.669468e-01,2.570460e+02,1.949514e-08,4.700000e-03
2.725933e+00,2.879040e+01,9.379031e-04,1.020300e+00
2.827997e+00,4.883815e+01,1.197332e-03,1.941700e+00
2.664872e+00,6.169372e+01,1.452066e-03,2.838900e+00
2.473656e+00,7.135640e+01,1.735517e-03,3.773500e+00
2.295102e+00,7.900651e+01,2.042761e-03,4.821600e+00
2.139764e+00,8.518798e+01,2.364881e-03,5.889600e+00
2.009506e+00,9.020326e+01,2.689898e-03,6.972900e+00
1.903377e+00,9.423871e+01,3.003441e-03,8.013300e+00
1.819631e+00,9.741618e+01,3.289743e-03,8.948500e+00
1.756503e+00,9.981764e+01,3.532943e-03,9.799400e+00
1.712508e+00,1.014982e+02,3.718564e-03,1.035410e+01
1.686553e+00,1.024933e+02,3.834980e-03,1.073620e+01
1.677975e+00,1.028229e+02,3.874655e-03,1.092470e+01
1.686553e+00,1.024933e+02,3.834980e-03,1.073620e+01
1.712508e+00,1.014982e+02,3.718564e-03,1.035410e+01
1.756503e+00,9.981764e+01,3.532943e-03,9.799400e+00
1.819631e+00,9.741618e+01,3.289743e-03,8.948500e+00
1.903377e+00,9.423871e+01,3.003441e-03,8.013300e+00
2.009506e+00,9.020326e+01,2.689898e-03,6.972900e+00
2.139764e+00,8.518798e+01,2.364881e-03,5.889600e+00
2.295102e+00,7.900651e+01,2.042761e-03,4.821600e+00
2.473656e+00,7.135640e+01,1.735517e-03,3.773500e+00
2.664872e+00,6.169372e+01,1.452066e-03,2.838900e+00
2.827997e+00,4.883815e+01,1.197332e-03,1.941700e+00
2.725933e+00,2.879040e+01,9.379031e-04,1.020300e+00
4.283435e+00,2.047528e+01,7.368098e-04,6.216000e-01
4.442974e+00,3.473293e+01,9.400814e-04,1.176600e+00
4.186638e+00,4.387561e+01,1.140040e-03,1.698200e+00
3.886184e+00,5.074756e+01,1.362535e-03,2.274300e+00
3.605631e+00,5.618819e+01,1.603697e-03,2.873700e+00
3.361561e+00,6.058436e+01,1.856526e-03,3.549200e+00
3.156898e+00,6.415115e+01,2.111620e-03,4.176800e+00
2.990147e+00,6.702110e+01,2.357702e-03,4.817700e+00
2.858566e+00,6.928087e+01,2.582399e-03,5.381000e+00
2.759381e+00,7.098875e+01,2.773264e-03,5.892900e+00
2.690257e+00,7.218393e+01,2.918940e-03,6.255300e+00
2.649477e+00,7.289163e+01,3.010301e-03,6.512500e+00
2.635999e+00,7.312601e+01,3.041438e-03,6.575700e+00
2.649477e+00,7.289163e+01,3.010301e-03,6.512500e+00
2.690257e+00,7.218393e+01,2.918940e-03,6.255300e+00
2.759381e+00,7.098875e+01,2.773264e-03,5.892900e+00
2.858566e+00,6.928087e+01,2.582399e-03,5.381000e+00
2.990147e+00,6.702110e+01,2.357702e-03,4.817700e+00
3.156898e+00,6.415115e+01,2.111620e-03,4.176800e+00
3.361561e+00,6.058436e+01,1.856526e-03,3.549200e+00
3.605631e+00,5.618819e+01,1.603697e-03,2.873700e+00
3.886184e+00,5.074756e+01,1.362535e-03,2.274300e+00
4.186638e+00,4.387561e+01,1.140040e-03,1.698200e+00
4.442974e+00,3.473293e+01,9.400814e-04,1.176600e+00
4.283435e+00,2.047528e+01,7.368098e-04,6.216000e-01
5.569850e+00,2.253884e+01,7.071704e-04,6.219000e-01
5.778274e+00,3.823341e+01,9.027203e-04,1.119700e+00
5.444962e+00,4.829751e+01,1.094770e-03,1.680600e+00
5.054256e+00,5.586203e+01,1.308471e-03,2.350400e+00
4.689423e+00,6.185099e+01,1.540108e-03,3.004900e+00
4.372028e+00,6.669022e+01,1.782960e-03,3.689500e+00
